url,title,address,rent,management_fee,deposit,key_money,floor,floor_plan,area,building_age,building_size,nearest_station,distance_to_nearest_station,avg_distance_to_stations,avg_rent_by_station,avg_rent_by_floor_plan,count_listings_per_station,count_listings_per_floor_plan
https://suumo.jp/chintai/jnc_000104249118/?bc=100484880569,西武新宿線 下落合駅 4階建 築20年,東京都新宿区上落合２,83000.0,3500.0,83000.0,83000.0,3,1K,20.48,20,4,下落合駅,5,9.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104383631/?bc=100485291903,西武新宿線 下落合駅 4階建 築21年,東京都新宿区中落合２,95000.0,15000.0,95000.0,95000.0,2,1K,27.08,21,4,下落合駅,4,9.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104525331/?bc=100486251642,西武新宿線 下落合駅 4階建 築2年,東京都新宿区中落合２,102000.0,15000.0,102000.0,,1,1K,19.72,2,4,下落合駅,5,9.33,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104196097/?bc=100483714860,西武新宿線 下落合駅 4階建 築4年,東京都新宿区中落合２,105000.0,15000.0,,,4,1K,25.52,4,4,下落合駅,10,11.5,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103625542/?bc=100479084345,西武新宿線 下落合駅 5階建 築2年,東京都新宿区上落合２,127000.0,18000.0,,,2,1K,26.42,2,5,下落合駅,5,7.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104285664/?bc=100484575491,西武新宿線 下落合駅 6階建 築13年,東京都新宿区高田馬場３,93000.0,15000.0,,93000.0,2,1K,25.52,13,6,下落合駅,3,9.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103599932/?bc=100483125686,西武新宿線 下落合駅 6階建 築13年,東京都新宿区高田馬場３,92000.0,10000.0,92000.0,92000.0,4,1K,25.52,13,6,下落合駅,3,9.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104525310/?bc=100486291602,西武新宿線 下落合駅 7階建 築17年,東京都新宿区上落合１,94000.0,5000.0,,94000.0,3,1K,22.8,17,7,下落合駅,2,8.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103222838/?bc=100481490895,西武新宿線 下落合駅 7階建 築17年,東京都新宿区上落合１,88000.0,10000.0,88000.0,88000.0,4,1K,24.37,17,7,下落合駅,2,8.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104249151/?bc=100484197693,西武新宿線 下落合駅 7階建 築18年,東京都新宿区中落合１,127000.0,15000.0,,,4,1K,28.67,18,7,下落合駅,5,6.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103536082/?bc=100478274259,西武新宿線 下落合駅 7階建 築18年,東京都新宿区中落合１,120000.0,15000.0,,,6,1K,28.82,18,7,下落合駅,5,7.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104509147/?bc=100486167183,西武新宿線 下落合駅 7階建 築23年,東京都新宿区上落合１,78000.0,8000.0,78000.0,78000.0,1,1K,20.33,23,7,下落合駅,3,6.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104509148/?bc=100484086156,西武新宿線 下落合駅 7階建 築23年,東京都新宿区上落合１,79000.0,10000.0,,79000.0,6,1K,21.22,23,7,下落合駅,3,6.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104491570/?bc=100486051704,西武新宿線 下落合駅 9階建 築21年,東京都新宿区上落合２,90000.0,5000.0,,90000.0,7,1K,19.73,21,9,下落合駅,6,7.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104383629/?bc=100485215806,西武新宿線 下落合駅 9階建 築24年,東京都新宿区下落合４,92000.0,8000.0,,92000.0,8,1K,22.28,24,9,下落合駅,2,9.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104347523/?bc=100484951736,西武新宿線 下落合駅 9階建 築2年,東京都新宿区下落合１,125000.0,15000.0,125000.0,125000.0,3,1K,26.22,2,9,下落合駅,5,8.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104411711/?bc=100485562262,西武新宿線 下落合駅 9階建 築6年,東京都新宿区中落合２,95500.0,12000.0,95500.0,95500.0,4,1K,25.61,6,9,下落合駅,9,9.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104202523/?bc=100484093368,西武新宿線 下落合駅 9階建 築7年,東京都新宿区下落合１,125000.0,15000.0,125000.0,187500.0,6,1K,31.08,7,9,下落合駅,5,10.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103409548/?bc=100480467926,西武新宿線 下落合駅 9階建 築7年,東京都新宿区下落合１,124000.0,15000.0,124000.0,186000.0,9,1K,30.09,7,9,下落合駅,5,10.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104039399/?bc=100482424456,西武新宿線 下落合駅 地下1地上4階建 築27年,東京都新宿区中落合１,95000.0,5000.0,95000.0,95000.0,4,1K,22.0,27,5,下落合駅,3,10.33,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000100723342/?bc=100457738869,西武新宿線 下落合駅 地下1地上9階建 築7年,東京都新宿区中落合２,115000.0,15000.0,,172500.0,4,1K,25.84,7,10,下落合駅,11,12.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000101653328/?bc=100484530678,西武新宿線 下落合駅 地下1地上9階建 築7年,東京都新宿区中落合２,120000.0,15000.0,,120000.0,9,1K,25.85,7,10,下落合駅,11,12.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104091506/?bc=100366531141,（No shower 風呂無し）椿荘,東京都新宿区高田馬場３,35000.0,1000.0,35000.0,35000.0,1,1K,18.0,49,2,下落合駅,4,8.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104091510/?bc=100484096005,ＡＲＫＭＡＲＫ新宿下落合,東京都新宿区中落合２,105000.0,15000.0,,,4,1K,25.52,4,4,下落合駅,10,11.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103447289/?bc=100485870090,Ｂｅｌｌｅ Ｖｉｌｌｅ 下落合,東京都新宿区下落合４,70000.0,5000.0,70000.0,70000.0,1,1K,19.73,34,3,下落合駅,6,11.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104548543/?bc=100486432431,ＪＲ山手線 目白駅 2階建 築65年,東京都新宿区下落合４,65000.0,3000.0,65000.0,,1,1K,20.0,65,2,下落合駅,9,11.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104285641/?bc=100484575236,ＪＲ山手線 高田馬場駅 10階建 築17年,東京都新宿区下落合４,91000.0,8000.0,,182000.0,4,1K,20.79,17,10,下落合駅,5,10.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000102457925/?bc=100037761056,ＪＲ山手線 高田馬場駅 2階建 築32年,東京都新宿区下落合４,58000.0,2000.0,58000.0,58000.0,1,1K,17.39,32,2,下落合駅,6,11.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000102457926/?bc=100469738941,ＪＲ山手線 高田馬場駅 2階建 築32年,東京都新宿区下落合４,60000.0,2000.0,60000.0,60000.0,2,1K,17.39,32,2,下落合駅,6,11.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104049644/?bc=100482550808,ＪＲ山手線 高田馬場駅 7階建 築33年,東京都新宿区下落合１,84000.0,6000.0,84000.0,84000.0,2,1K,16.95,33,7,下落合駅,3,5.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000102117464/?bc=100472332037,ＪＲ山手線 高田馬場駅 8階建 築14年,東京都新宿区下落合１,133000.0,8000.0,,,1,1K,25.46,14,8,下落合駅,1,8.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104316366/?bc=100484683008,ＪＲ山手線 高田馬場駅 8階建 築14年,東京都新宿区下落合１,144000.0,8000.0,,,4,1K,25.46,14,8,下落合駅,1,8.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000101792624/?bc=100463519300,ＪＲ山手線 高田馬場駅 8階建 築14年,東京都新宿区下落合１,145000.0,8000.0,,,6,1K,25.11,14,8,下落合駅,1,8.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000102159280/?bc=100479322061,ＪＲ山手線 高田馬場駅 8階建 築27年,東京都新宿区下落合４,78400.0,6600.0,78400.0,78400.0,7,1K,18.46,27,8,下落合駅,3,9.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103649359/?bc=100479082717,ＪＲ山手線 高田馬場駅 9階建 築6年,東京都新宿区下落合１,112000.0,10000.0,112000.0,112000.0,8,1K,26.22,6,9,下落合駅,4,6.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104341289/?bc=100484891215,ＪＲ山手線 高田馬場駅 9階建 築7年,東京都新宿区下落合１,108000.0,10000.0,,108000.0,4,1K,26.71,7,9,下落合駅,3,7.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103658017/?bc=100482568276,ＪＲ山手線 高田馬場駅 地下1地上4階建 新築,東京都新宿区高田馬場３,151000.0,10000.0,,,2,1K,26.3,0,5,下落合駅,6,8.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103636274/?bc=100479269826,ＬｉｖｅＦｌａｔ高田馬場,東京都新宿区高田馬場３,151000.0,10000.0,,,2,1K,26.3,0,5,下落合駅,6,8.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104156197/?bc=100483643131,Ｎ’ｓ　ＰＡＲＫ　Ｒｅｓｉｄｅｎｃｅ　高田馬場,東京都新宿区下落合１,124000.0,15000.0,124000.0,186000.0,6,1K,30.09,7,9,下落合駅,5,10.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104156198/?bc=100485551420,Ｎ’ｓ　ＰＡＲＫ　Ｒｅｓｉｄｅｎｃｅ　高田馬場,東京都新宿区下落合１,125000.0,15000.0,125000.0,187500.0,6,1K,31.08,7,9,下落合駅,5,10.0,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000104003337/?bc=100482378212,Ｔ’ｓ　ＯＴＡＫＩＢＡＳＨＩ,東京都新宿区高田馬場３,85000.0,,85000.0,85000.0,2,1K,19.62,12,2,下落合駅,6,9.67,136411.03,95329.65,390,1622
https://suumo.jp/chintai/jnc_000103316451/?bc=100480124687,AZ Smart 目白御留山,東京都新宿区中落合２,202000.0,15000.0,,,2,1LDK,40.05,2,4,下落合駅,4,10.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000100786321/?bc=100482094133,AZ Smart 目白御留山,東京都新宿区中落合２,214000.0,15000.0,,,-2,1LDK,43.35,2,4,下落合駅,4,10.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103277822/?bc=100477001681,CE LA VI 中落合,東京都新宿区中落合２,122000.0,3000.0,,122000.0,1,1LDK,34.19,5,3,下落合駅,9,11.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104363196/?bc=100477032516,NOBEL中落合,東京都新宿区中落合２,188000.0,10500.0,188000.0,376000.0,1,1LDK,51.16,0,3,下落合駅,10,10.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103248525/?bc=100476956338,TOKIO下落合,東京都新宿区上落合１,147000.0,8000.0,147000.0,147000.0,4,1LDK,38.95,8,5,下落合駅,2,8.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102273871/?bc=100483744193,エミリブ下落合,東京都新宿区下落合１,225000.0,10000.0,,,6,1LDK,40.34,14,8,下落合駅,1,9.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102914341/?bc=100473610974,グレースフィオーレＡＫ,東京都新宿区下落合４,165000.0,8000.0,82500.0,165000.0,1,1LDK,49.23,5,2,下落合駅,5,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102914341/?bc=100473610974,グレースフィオーレＡＫ,東京都新宿区下落合４,165000.0,8000.0,82500.0,165000.0,2,1LDK,49.23,5,2,下落合駅,5,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102887610/?bc=100477207033,グレースフィオーレＡＫ,東京都新宿区下落合４,169000.0,6000.0,169000.0,169000.0,2,1LDK,38.74,5,2,下落合駅,5,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103129761/?bc=100473059124,コンフォリア下落合,東京都新宿区中落合２,163000.0,15000.0,163000.0,,1,1LDK,44.93,21,5,下落合駅,3,9.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103578617/?bc=100478725919,コンフォリア下落合,東京都新宿区中落合２,165000.0,15000.0,165000.0,,3,1LDK,40.95,21,5,下落合駅,3,9.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103937409/?bc=100481831447,サンクタスデュオ下落合,東京都新宿区上落合１,165000.0,13000.0,165000.0,165000.0,7,1LDK,40.04,28,10,下落合駅,6,11.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104411709/?bc=100485453366,シーズンフラッツ高田馬場リバーサイド,東京都新宿区高田馬場３,205000.0,15000.0,,,6,1LDK,42.12,4,6,下落合駅,7,10.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104464219/?bc=100486223670,シーズンフラッツ高田馬場リバーサイドサウス,東京都新宿区高田馬場３,143000.0,10000.0,,,2,1LDK,28.32,4,6,下落合駅,7,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104107326/?bc=100483336748,シーズンフラッツ高田馬場リバーサイドサウス,東京都新宿区高田馬場３,150000.0,10000.0,,,2,1LDK,30.48,4,6,下落合駅,7,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103222867/?bc=100477569060,シーズンフラッツ高田馬場リバーサイドサウス,東京都新宿区高田馬場３,149000.0,10000.0,,,3,1LDK,30.48,4,6,下落合駅,7,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102493099/?bc=100476000024,シーズンフラッツ高田馬場リバーサイドサウス,東京都新宿区高田馬場３,150000.0,10000.0,,,3,1LDK,30.82,4,6,下落合駅,7,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104347538/?bc=100485105281,シーズンフラッツ高田馬場リバーサイドサウス,東京都新宿区高田馬場３,205000.0,15000.0,,,6,1LDK,42.12,4,6,下落合駅,7,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102966657/?bc=100484537315,シーズンフラッツ高田馬場リバーサイドノース,東京都新宿区高田馬場３,142000.0,10000.0,,,3,1LDK,28.77,4,6,下落合駅,7,10.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000096531990/?bc=100445881939,ジェノヴィア新宿中落合スカイガーデン,東京都新宿区中落合２,217000.0,11000.0,,217000.0,1,1LDK,45.4,7,10,下落合駅,9,9.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000096531989/?bc=100454132291,ジェノヴィア新宿中落合スカイガーデン,東京都新宿区中落合２,218000.0,11000.0,,218000.0,1,1LDK,46.83,7,10,下落合駅,9,9.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102212663/?bc=100458507814,ジニア新宿中落合,東京都新宿区中落合２,177000.0,10000.0,177000.0,,1,1LDK,39.97,3,3,下落合駅,6,10.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000101472306/?bc=100460643251,ジニア新宿中落合,東京都新宿区中落合２,177000.0,10000.0,,,-1,1LDK,39.97,3,3,下落合駅,6,10.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103473420/?bc=100477982683,デュオステージ下落合,東京都新宿区中落合１,143000.0,10000.0,143000.0,143000.0,2,1LDK,33.6,4,6,下落合駅,5,9.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000101837149/?bc=100476150094,ノブレス上落合,東京都新宿区上落合１,120000.0,8000.0,120000.0,120000.0,2,1LDK,30.03,11,5,下落合駅,4,10.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104548553/?bc=100486433732,フェニックス高田馬場,東京都新宿区高田馬場３,132000.0,16000.0,132000.0,132000.0,3,1LDK,39.77,27,8,下落合駅,9,10.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104003345/?bc=100473682899,プレール・ドゥーク新宿中落合,東京都新宿区中落合２,210000.0,10000.0,,,4,1LDK,51.04,15,5,下落合駅,3,10.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102948022/?bc=100473769305,プレール・ドゥーク新宿中落合,東京都新宿区中落合２,260000.0,10000.0,,,4,1LDK,51.04,15,5,下落合駅,3,10.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104540968/?bc=100411172241,マンションニューライフ落合,東京都新宿区中落合１,110000.0,,110000.0,110000.0,1,1LDK,42.35,47,4,下落合駅,2,8.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104326033/?bc=100484783504,ラポール落合,東京都新宿区中落合２,150000.0,9000.0,150000.0,225000.0,1,1LDK,41.49,6,3,下落合駅,10,10.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103542038/?bc=100478450992,リヴィコート下落合,東京都新宿区下落合１,144000.0,10000.0,144000.0,,2,1LDK,32.04,3,6,下落合駅,1,10.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103542039/?bc=100483893685,リヴィコート下落合,東京都新宿区下落合１,145000.0,10000.0,145000.0,,3,1LDK,32.04,3,6,下落合駅,1,10.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104398989/?bc=100485333156,ルクレ目白西坂,東京都新宿区中落合２,165000.0,15000.0,,,1,1LDK,39.83,4,4,下落合駅,4,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104196099/?bc=100481847160,ルクレ目白西坂,東京都新宿区中落合２,165000.0,15000.0,,,-1,1LDK,39.83,4,4,下落合駅,4,10.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102238509/?bc=100475152159,レジディア中落合,東京都新宿区中落合１,152000.0,20000.0,152000.0,,5,1LDK,41.05,18,7,下落合駅,5,7.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103649371/?bc=100479809876,レジディア中落合,東京都新宿区中落合１,163000.0,20000.0,163000.0,163000.0,7,1LDK,42.56,18,7,下落合駅,5,7.33,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000101837169/?bc=100463669960,中落合２丁目ハウス,東京都新宿区中落合２,120000.0,,,120000.0,1,1LDK,41.4,45,2,下落合駅,7,9.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103937410/?bc=100486174963,西武新宿線 下落合駅 10階建 築28年,東京都新宿区上落合１,165000.0,13000.0,165000.0,165000.0,7,1LDK,40.04,28,10,下落合駅,6,9.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000103454060/?bc=100477615018,西武新宿線 下落合駅 2階建 築2年,東京都新宿区下落合４,152000.0,10000.0,152000.0,152000.0,2,1LDK,31.63,2,2,下落合駅,3,10.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000104186395/?bc=100483625637,西武新宿線 下落合駅 2階建 築2年,東京都新宿区中落合２,202000.0,15000.0,,,2,1LDK,40.05,2,2,下落合駅,4,10.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102352469/?bc=100453592589,西武新宿線 下落合駅 2階建 築2年,東京都新宿区中落合２,214000.0,15000.0,,,-2,1LDK,43.35,2,2,下落合駅,4,10.67,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102932232/?bc=100483911624,西武新宿線 下落合駅 2階建 築5年,東京都新宿区下落合４,165000.0,8000.0,82500.0,165000.0,1,1LDK,49.23,5,2,下落合駅,5,11.0,136411.03,168453.81,390,788
https://suumo.jp/chintai/jnc_000102932232/?bc=100483911624,西武新宿線 下落合駅 2階建 築5年,東京都新宿区下落合４,165000.0,8000.0,82500.0,165000.0,2,1LDK,49.23,5,2,下落合駅,5,11.0,136411.03,168453.81,390,788
