url,title,address,rent,management_fee,deposit,key_money,floor,floor_plan,area,building_age,building_size,nearest_station,distance_to_nearest_station,avg_distance_to_stations,avg_rent_by_station,avg_rent_by_floor_plan,count_listings_per_station,count_listings_per_floor_plan,anomaly_label,anomaly_score
https://suumo.jp/chintai/jnc_000106979351/?bc=100507043781,若木グランドコーポ,東京都板橋区若木２,51000.0,2000.0,,,1,1DK,27.97,48,2,上板橋駅,15,17.33,51000.00,130743.78,1,402,1,0.01831496792347409
https://suumo.jp/chintai/jnc_000106429192/?bc=100499582012,西武新宿線 上石神井駅 2階建 築5年,東京都練馬区上石神井１,74000.0,3000.0,,,2,1R,17.21,5,2,上石神井駅,6,13.67,74000.00,82826.39,2,879,1,0.0907294932953912
https://suumo.jp/chintai/jnc_000106274604/?bc=100499564384,ＶＩＬＬＥＳＴ 上石神井,東京都練馬区上石神井１,74000.0,3000.0,,,2,1R,17.21,5,2,上石神井駅,6,13.67,74000.00,82826.39,2,879,1,0.0907294932953912
https://suumo.jp/chintai/jnc_000106783621/?bc=100496424548,西武新宿線 下落合駅 3階建 築18年,東京都新宿区下落合１,123000.0,5500.0,,123000.0,3,1K,19.87,18,3,下落合駅,7,10.33,147844.38,98445.68,507,1447,1,0.15032532178935826
https://suumo.jp/chintai/jnc_000106971778/?bc=100411172241,マンションニューライフ落合,東京都新宿区中落合１,115000.0,,115000.0,115000.0,1,1LDK,42.35,47,4,下落合駅,2,8.33,147844.38,170377.07,507,811,1,0.06905412009654316
https://suumo.jp/chintai/jnc_000082255502/?bc=100506276450,西武新宿線 下落合駅 3階建 築30年,東京都新宿区下落合４,84000.0,4000.0,84000.0,84000.0,2,1K,28.0,30,3,下落合駅,7,12.33,147844.38,98445.68,507,1447,1,0.13806456134513911
https://suumo.jp/chintai/jnc_000105746716/?bc=100503554213,ルフォンプログレ高田馬場ノース,東京都新宿区高田馬場３,305000.0,20000.0,305000.0,,1,2LDK,49.4,0,5,下落合駅,5,9.67,147844.38,243512.76,507,392,1,0.0593267903937057
https://suumo.jp/chintai/jnc_000106978436/?bc=100505332730,西武新宿線 下落合駅 3階建 築31年,東京都新宿区上落合２,67000.0,3000.0,,67000.0,1,1K,16.01,31,3,下落合駅,5,8.33,147844.38,98445.68,507,1447,1,0.10916172506141553
https://suumo.jp/chintai/jnc_000106145864/?bc=100503568216,西武新宿線 下落合駅 7階建 築19年,東京都新宿区中落合１,126000.0,15000.0,,,4,1K,26.86,19,7,下落合駅,5,10.33,147844.38,98445.68,507,1447,1,0.1278512552942968
https://suumo.jp/chintai/jnc_000106910347/?bc=100504982277,西武新宿線 下落合駅 7階建 築19年,東京都新宿区中落合１,123000.0,15000.0,,,4,1K,26.86,19,7,下落合駅,5,10.33,147844.38,98445.68,507,1447,1,0.12969527947003995
https://suumo.jp/chintai/jnc_000106145863/?bc=100503539319,西武新宿線 下落合駅 7階建 築19年,東京都新宿区中落合１,114000.0,15000.0,,,4,1K,25.76,19,7,下落合駅,5,10.33,147844.38,98445.68,507,1447,1,0.13225342577286864
https://suumo.jp/chintai/jnc_000107082259/?bc=100506710304,下落合戸建,東京都新宿区下落合４,270000.0,,540000.0,270000.0,1,2LDK,77.83,8,2,下落合駅,9,13.00,147844.38,243512.76,507,392,1,0.03164901901416323
https://suumo.jp/chintai/jnc_000105746764/?bc=100496424711,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,341000.0,20000.0,341000.0,,3,2LDK,55.29,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.045295375912599134
https://suumo.jp/chintai/jnc_000106971765/?bc=100505399199,西武新宿線 下落合駅 3階建 築31年,東京都新宿区上落合２,70000.0,3000.0,,70000.0,2,1K,19.2,31,3,下落合駅,5,8.33,147844.38,98445.68,507,1447,1,0.12442492679749628
https://suumo.jp/chintai/jnc_000106145868/?bc=100506034483,西武新宿線 下落合駅 3階建 築41年,東京都新宿区中落合２,72000.0,8000.0,72000.0,,3,1K,17.55,41,3,下落合駅,8,11.00,147844.38,98445.68,507,1447,1,0.1286704325416052
https://suumo.jp/chintai/jnc_000106053166/?bc=100498833497,西武新宿線 下落合駅 3階建 築49年,東京都新宿区下落合４,60000.0,1000.0,60000.0,60000.0,1,1K,20.6,49,3,下落合駅,6,11.33,147844.38,98445.68,507,1447,1,0.07574640760049778
https://suumo.jp/chintai/jnc_000093203065/?bc=100505174934,西武新宿線 下落合駅 6階建 築47年,東京都新宿区下落合１,165000.0,5000.0,165000.0,165000.0,5,2LDK,68.0,47,6,下落合駅,4,10.00,147844.38,243512.76,507,392,1,0.03863686535219074
https://suumo.jp/chintai/jnc_000105999450/?bc=100497934170,西武新宿線 下落合駅 7階建 築19年,東京都新宿区中落合１,127000.0,20000.0,,,3,1K,30.47,19,7,下落合駅,5,10.67,147844.38,98445.68,507,1447,1,0.09245167322333764
https://suumo.jp/chintai/jnc_000107169542/?bc=100503539318,西武新宿線 下落合駅 7階建 築19年,東京都新宿区中落合１,124000.0,20000.0,,,3,1K,30.47,19,7,下落合駅,5,10.67,147844.38,98445.68,507,1447,1,0.09187191031527764
https://suumo.jp/chintai/jnc_000107177100/?bc=100506840219,西武新宿線 下落合駅 7階建 築19年,東京都新宿区中落合１,123000.0,15000.0,,,2,1K,26.34,19,7,下落合駅,5,10.33,147844.38,98445.68,507,1447,1,0.12905696665279776
https://suumo.jp/chintai/jnc_000105730280/?bc=100496424541,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,313000.0,20000.0,313000.0,,3,2LDK,50.35,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.0610444774334552
https://suumo.jp/chintai/jnc_000107122986/?bc=100506865456,西武新宿線 下落合駅 7階建 築17年,東京都新宿区上落合１,97000.0,5000.0,,97000.0,5,1K,22.4,17,7,下落合駅,2,6.67,147844.38,98445.68,507,1447,1,0.09466799225445438
https://suumo.jp/chintai/jnc_000107122985/?bc=100506424267,西武新宿線 下落合駅 7階建 築17年,東京都新宿区上落合１,93000.0,5000.0,93000.0,93000.0,1,1K,24.51,17,7,下落合駅,2,6.67,147844.38,98445.68,507,1447,1,0.10830698385426624
https://suumo.jp/chintai/jnc_000107003803/?bc=100505854796,西武新宿線 下落合駅 7階建 築12年,東京都新宿区下落合４,104000.0,10000.0,,104000.0,4,1K,26.18,12,7,下落合駅,5,9.67,147844.38,98445.68,507,1447,1,0.14196951130824792
https://suumo.jp/chintai/jnc_000106112898/?bc=100499181949,西武新宿線 下落合駅 4階建 築15年,東京都新宿区上落合１,107000.0,3500.0,,214000.0,2,1K,27.09,15,4,下落合駅,4,10.00,147844.38,98445.68,507,1447,1,0.13731406404454677
https://suumo.jp/chintai/jnc_000106876602/?bc=100504861238,西武新宿線 下落合駅 4階建 築18年,東京都新宿区中落合１,94000.0,4000.0,94000.0,94000.0,2,1K,20.73,18,4,下落合駅,2,9.33,147844.38,98445.68,507,1447,1,0.1265348013835842
https://suumo.jp/chintai/jnc_000095116353/?bc=100499458552,西武新宿線 下落合駅 6階建 築23年,東京都新宿区下落合４,92000.0,5000.0,92000.0,92000.0,3,1K,24.03,23,6,下落合駅,7,12.00,147844.38,98445.68,507,1447,1,0.14001324232348888
https://suumo.jp/chintai/jnc_000106072705/?bc=100498866822,西武新宿線 下落合駅 4階建 築36年,東京都新宿区下落合１,68000.0,5000.0,68000.0,,3,1K,16.56,36,4,下落合駅,4,9.33,147844.38,98445.68,507,1447,1,0.12413340172306259
https://suumo.jp/chintai/jnc_000105746770/?bc=100505152036,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,309000.0,20000.0,309000.0,,3,2LDK,49.4,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.06130921082373447
https://suumo.jp/chintai/jnc_000105746730/?bc=100503554409,ルフォンプログレ高田馬場ノース,東京都新宿区高田馬場３,247000.0,15000.0,247000.0,,2,1LDK,39.9,0,5,下落合駅,5,9.67,147844.38,170377.07,507,811,1,0.09526324637014111
https://suumo.jp/chintai/jnc_000106696089/?bc=100472204676,西武新宿線 下落合駅 5階建 築22年,東京都新宿区中落合２,154000.0,15000.0,154000.0,,1,1LDK,44.93,22,5,下落合駅,3,11.00,147844.38,170377.07,507,811,1,0.07768205513018656
https://suumo.jp/chintai/jnc_000105746718/?bc=100496082732,ルフォンプログレ高田馬場ノース,東京都新宿区高田馬場３,265000.0,20000.0,265000.0,,2,2LDK,43.65,0,5,下落合駅,5,9.67,147844.38,243512.76,507,392,1,0.07211116991442373
https://suumo.jp/chintai/jnc_000096117887/?bc=100494158762,西武新宿線 下落合駅 5階建 築22年,東京都新宿区中落合２,176000.0,10000.0,176000.0,,2,1LDK,44.93,22,5,下落合駅,3,11.00,147844.38,170377.07,507,811,1,0.09855692892912937
https://suumo.jp/chintai/jnc_000107045034/?bc=100506161689,ルーブル高田馬場弐番館,東京都新宿区下落合１,88000.0,12000.0,88000.0,88000.0,2,1K,20.25,21,8,下落合駅,1,8.67,147844.38,98445.68,507,1447,1,0.0881968563857714
https://suumo.jp/chintai/jnc_000106145813/?bc=100503944231,西武新宿線 下落合駅 5階建 築14年,東京都新宿区上落合２,110000.0,10000.0,110000.0,,2,1K,25.52,14,5,下落合駅,4,7.33,147844.38,98445.68,507,1447,1,0.1290474816066316
https://suumo.jp/chintai/jnc_000107203601/?bc=100502718767,西武新宿線 下落合駅 4階建 築41年,東京都新宿区上落合１,66000.0,2000.0,66000.0,66000.0,1,1K,16.5,41,4,下落合駅,4,7.67,147844.38,98445.68,507,1447,1,0.07183779901813991
https://suumo.jp/chintai/jnc_000103658016/?bc=100502298215,ＪＲ山手線 高田馬場駅 地下1地上4階建 新築,東京都新宿区高田馬場３,240000.0,15000.0,,,1,2LDK,50.79,0,5,下落合駅,6,8.00,147844.38,243512.76,507,392,1,0.07502325074943916
https://suumo.jp/chintai/jnc_000103658015/?bc=100506287943,ＪＲ山手線 高田馬場駅 地下1地上4階建 新築,東京都新宿区高田馬場３,235000.0,15000.0,,,1,2LDK,49.64,0,5,下落合駅,6,8.00,147844.38,243512.76,507,392,1,0.07634271207693039
https://suumo.jp/chintai/jnc_000105730278/?bc=100496424701,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,266000.0,20000.0,266000.0,,3,2LDK,43.65,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.0677584485712418
https://suumo.jp/chintai/jnc_000106783607/?bc=100503953365,リバーサイドレジデンス中井,東京都新宿区上落合２,83000.0,4000.0,83000.0,83000.0,1,1K,20.48,21,4,下落合駅,5,9.00,147844.38,98445.68,507,1447,1,0.14431341751142074
https://suumo.jp/chintai/jnc_000105746714/?bc=100496176901,ルフォンプログレ高田馬場ノース,東京都新宿区高田馬場３,337000.0,20000.0,337000.0,,1,2LDK,55.29,0,5,下落合駅,5,9.67,147844.38,243512.76,507,392,1,0.04786401311668337
https://suumo.jp/chintai/jnc_000105746749/?bc=100496424708,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,305000.0,20000.0,305000.0,,1,2LDK,49.4,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.05465538757768501
https://suumo.jp/chintai/jnc_000104759813/?bc=100501961897,西武新宿線 下落合駅 3階建 築37年,東京都新宿区中落合２,210000.0,15000.0,210000.0,,2,3LDK,63.0,37,3,下落合駅,6,10.67,147844.38,281205.13,507,156,1,0.023411708236722728
https://suumo.jp/chintai/jnc_000106771780/?bc=100501641488,西武新宿線 下落合駅 6階建 築4年,東京都新宿区高田馬場３,155000.0,10000.0,,,2,1DK,29.1,4,6,下落合駅,7,10.00,147844.38,130743.78,507,402,1,0.15519956285848896
https://suumo.jp/chintai/jnc_000105746747/?bc=100496424544,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,337000.0,20000.0,337000.0,,1,2LDK,55.29,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.04168017951544589
https://suumo.jp/chintai/jnc_000105746755/?bc=100497426495,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,363000.0,20000.0,363000.0,,2,2LDK,61.74,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.03333088019421049
https://suumo.jp/chintai/jnc_000105746754/?bc=100497426494,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,359000.0,20000.0,359000.0,,2,2LDK,60.59,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.03390157065518712
https://suumo.jp/chintai/jnc_000105746750/?bc=100496424733,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,340000.0,20000.0,340000.0,,2,2LDK,55.29,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.04561685781907421
https://suumo.jp/chintai/jnc_000105746756/?bc=100496424714,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,312000.0,20000.0,312000.0,,2,2LDK,50.35,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.060779591454879656
https://suumo.jp/chintai/jnc_000105746759/?bc=100496424689,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,308000.0,20000.0,308000.0,,2,2LDK,49.4,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.0610444774334552
https://suumo.jp/chintai/jnc_000105746751/?bc=100497426393,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,265000.0,20000.0,265000.0,,2,2LDK,43.65,0,5,下落合駅,5,8.33,147844.38,243512.76,507,392,1,0.06719075962355153
https://suumo.jp/chintai/jnc_000107082256/?bc=100506410737,Ｎ’ｓ　ＰＡＲＫ　Ｒｅｓｉｄｅｎｃｅ　高田馬場,東京都新宿区下落合１,125000.0,15000.0,125000.0,125000.0,5,1K,30.09,7,9,下落合駅,5,9.67,147844.38,98445.68,507,1447,1,0.11378611407059408
https://suumo.jp/chintai/jnc_000107108175/?bc=100506367457,Ｎ’ｓ　ＰＡＲＫ　Ｒｅｓｉｄｅｎｃｅ　高田馬場,東京都新宿区下落合１,125000.0,15000.0,125000.0,125000.0,4,1K,30.09,7,9,下落合駅,5,9.67,147844.38,98445.68,507,1447,1,0.11848531898029002
https://suumo.jp/chintai/jnc_000105554349/?bc=100494142619,Ａｔｔｉｒａｎｔ下落合,東京都新宿区中落合１,121500.0,15000.0,,,2,1DK,30.45,4,4,下落合駅,6,8.00,147844.38,130743.78,507,402,1,0.14057631728893638
https://suumo.jp/chintai/jnc_000105746728/?bc=100496296142,ルフォンプログレ高田馬場ノース,東京都新宿区高田馬場３,190000.0,15000.0,190000.0,,2,1LDK,30.4,0,5,下落合駅,5,9.67,147844.38,170377.07,507,811,1,0.10955899493404486
https://suumo.jp/chintai/jnc_000105976572/?bc=100497732999,ディウェルII,東京都新宿区高田馬場３,126000.0,3000.0,126000.0,126000.0,2,1LDK,36.4,8,3,下落合駅,10,14.00,147844.38,170377.07,507,811,1,0.0680134371065404
https://suumo.jp/chintai/jnc_000106712568/?bc=100503476807,デュオステージ下落合,東京都新宿区中落合１,153000.0,15000.0,153000.0,153000.0,6,1LDK,33.6,4,6,下落合駅,5,8.67,147844.38,170377.07,507,811,1,0.0763685840901086
https://suumo.jp/chintai/jnc_000104675515/?bc=100497155979,エミリブ下落合,東京都新宿区下落合１,229000.0,10000.0,,,6,1LDK,40.34,14,8,下落合駅,1,8.00,147844.38,170377.07,507,811,1,0.04356753461332369
https://suumo.jp/chintai/jnc_000106488561/?bc=100502867988,エミリブ下落合,東京都新宿区下落合１,219000.0,10000.0,,,6,1LDK,40.34,14,8,下落合駅,1,8.00,147844.38,170377.07,507,811,1,0.0450842323166295
https://suumo.jp/chintai/jnc_000106018896/?bc=100498157407,グレース目白,東京都新宿区下落合４,240000.0,10000.0,,240000.0,1,2SLK,94.18,35,3,下落合駅,9,13.33,147844.38,240000.00,507,1,1,0.000757010389720314
https://suumo.jp/chintai/jnc_000106807527/?bc=100494332886,エミリブ下落合,東京都新宿区下落合１,214000.0,10000.0,,,6,1LDK,40.34,14,8,下落合駅,1,8.00,147844.38,170377.07,507,811,1,0.047099820822315286
https://suumo.jp/chintai/jnc_000106284727/?bc=100506315974,ＣＲＥＡＬ高田馬場II,東京都新宿区高田馬場３,100000.0,8000.0,,100000.0,1,1R,23.57,7,4,下落合駅,4,10.33,147844.38,82826.39,507,879,1,0.11263072662745588
https://suumo.jp/chintai/jnc_000107209761/?bc=100506938405,KTサトウ,東京都新宿区高田馬場３,83000.0,,83000.0,,1,1K,20.86,31,5,下落合駅,4,9.67,147844.38,98445.68,507,1447,1,0.13011808405074804
https://suumo.jp/chintai/jnc_000105746744/?bc=100496299021,ルフォンプログレ高田馬場ノース,東京都新宿区高田馬場３,248000.0,15000.0,248000.0,,3,1LDK,39.9,0,5,下落合駅,5,9.67,147844.38,170377.07,507,811,1,0.0926279059004631
https://suumo.jp/chintai/jnc_000106807516/?bc=100505709247,都営大江戸線 中井駅 4階建 築21年,東京都新宿区上落合２,83000.0,4000.0,83000.0,83000.0,1,1K,20.48,21,4,下落合駅,5,9.00,147844.38,98445.68,507,1447,1,0.14431341751142074
https://suumo.jp/chintai/jnc_000105446751/?bc=100491463868,プラウド新宿中落合,東京都新宿区中落合２,358000.0,22000.0,716000.0,358000.0,1,2SLDK,82.95,9,4,下落合駅,6,9.00,147844.38,276060.00,507,25,-1,-0.023263823947898832
https://suumo.jp/chintai/jnc_000105517801/?bc=100496733440,ＣＲＥＡＬ高田馬場II,東京都新宿区高田馬場３,107000.0,8000.0,,107000.0,4,1R,23.15,7,4,下落合駅,4,10.33,147844.38,82826.39,507,879,1,0.10846240814246311
https://suumo.jp/chintai/jnc_000106986207/?bc=100505560251,西武新宿線 下落合駅 地上2階建 築66年,東京都新宿区下落合４,170000.0,,170000.0,170000.0,1,1LDK,52.89,66,2,下落合駅,10,12.00,147844.38,170377.07,507,811,1,0.0348447677321197
https://suumo.jp/chintai/jnc_000106986207/?bc=100505560251,西武新宿線 下落合駅 地上2階建 築66年,東京都新宿区下落合４,170000.0,,170000.0,170000.0,2,1LDK,52.89,66,2,下落合駅,10,12.00,147844.38,170377.07,507,811,1,0.03760193786898508
https://suumo.jp/chintai/jnc_000105517814/?bc=100481233810,MYグリーン,東京都新宿区中落合２,230000.0,,230000.0,230000.0,2,1LDK,86.0,20,2,下落合駅,8,9.00,147844.38,170377.07,507,811,1,0.03451695844036462
https://suumo.jp/chintai/jnc_000106428550/?bc=100501632453,ライオンズマンション下落合,東京都新宿区中落合１,150000.0,,150000.0,150000.0,3,3DK,44.06,43,5,下落合駅,2,7.00,147844.38,180500.00,507,16,1,0.043444414510190044
https://suumo.jp/chintai/jnc_000105746761/?bc=100496424726,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,190000.0,15000.0,190000.0,,2,1LDK,30.4,0,5,下落合駅,5,8.33,147844.38,170377.07,507,811,1,0.10367023732299313
https://suumo.jp/chintai/jnc_000104759770/?bc=100459109878,グラナーデ目白御留山,東京都新宿区下落合４,237000.0,10000.0,,,2,3DK,54.65,2,3,下落合駅,8,12.67,147844.38,180500.00,507,16,1,0.054891602845414555
https://suumo.jp/chintai/jnc_000105746763/?bc=100496424539,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,247000.0,15000.0,247000.0,,2,1LDK,39.9,0,5,下落合駅,5,8.33,147844.38,170377.07,507,811,1,0.09007856545552151
https://suumo.jp/chintai/jnc_000105746772/?bc=100505150762,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,191000.0,15000.0,191000.0,,3,1LDK,30.4,0,5,下落合駅,5,8.33,147844.38,170377.07,507,811,1,0.10395223695518307
https://suumo.jp/chintai/jnc_000106562125/?bc=100506554323,中井レジデンス,東京都新宿区上落合１,142000.0,12000.0,142000.0,142000.0,6,1LDK,27.6,3,7,下落合駅,5,7.33,147844.38,170377.07,507,811,1,0.06813182270492862
https://suumo.jp/chintai/jnc_000106627965/?bc=100486883642,グラナーデ目白御留山,東京都新宿区下落合４,232000.0,10000.0,,,2,3DK,54.65,2,3,下落合駅,8,12.67,147844.38,180500.00,507,16,1,0.055689860458218554
https://suumo.jp/chintai/jnc_000106640668/?bc=100446703442,西武新宿線 下落合駅 3階建 築2年,東京都新宿区下落合４,232000.0,10000.0,,,2,3DK,54.65,2,3,下落合駅,7,12.67,147844.38,180500.00,507,16,1,0.061284072482577334
https://suumo.jp/chintai/jnc_000105746769/?bc=100496424720,東京メトロ東西線 高田馬場駅 5階建 新築,東京都新宿区高田馬場３,193000.0,15000.0,193000.0,,3,1LDK,30.4,0,5,下落合駅,5,8.33,147844.38,170377.07,507,811,1,0.10296775441454376
https://suumo.jp/chintai/jnc_000107182815/?bc=100506718544,西武新宿線 下落合駅 8階建 築28年,東京都新宿区上落合２,73000.0,12000.0,73000.0,73000.0,3,1K,20.07,28,8,下落合駅,5,6.00,147844.38,98445.68,507,1447,1,0.09355713034327112
https://suumo.jp/chintai/jnc_000082285390/?bc=100503711918,メゾンドバロン目白,東京都新宿区下落合４,84000.0,4000.0,84000.0,84000.0,2,1K,28.0,30,3,下落合駅,6,11.67,147844.38,98445.68,507,1447,1,0.14256669661101307
https://suumo.jp/chintai/jnc_000106794403/?bc=100504032411,西武新宿線 下落合駅 8階建 築28年,東京都新宿区高田馬場３,87000.0,10000.0,87000.0,,3,1K,20.16,28,8,下落合駅,10,12.00,147844.38,98445.68,507,1447,1,0.12223728974075287
https://suumo.jp/chintai/jnc_000105678611/?bc=100497755935,西武新宿線 下落合駅 9階建 築7年,東京都新宿区中落合２,95500.0,12000.0,95500.0,95500.0,3,1K,25.35,7,9,下落合駅,9,9.67,147844.38,98445.68,507,1447,1,0.13289062064597995
https://suumo.jp/chintai/jnc_000105746732/?bc=100496236222,ルフォンプログレ高田馬場ノース,東京都新宿区高田馬場３,266000.0,20000.0,266000.0,,3,2LDK,43.65,0,5,下落合駅,5,9.67,147844.38,243512.76,507,392,1,0.07379465342396802
https://suumo.jp/chintai/jnc_000104411711/?bc=100493627834,西武新宿線 下落合駅 9階建 築7年,東京都新宿区中落合２,95500.0,12000.0,95500.0,95500.0,4,1K,25.61,7,9,下落合駅,9,9.67,147844.38,98445.68,507,1447,1,0.130597278249385
https://suumo.jp/chintai/jnc_000107147307/?bc=100506626439,西武新宿線 下落合駅 9階建 築7年,東京都新宿区下落合１,125000.0,15000.0,125000.0,125000.0,4,1K,30.09,7,9,下落合駅,5,12.00,147844.38,98445.68,507,1447,1,0.1179368082069045
https://suumo.jp/chintai/jnc_000107122994/?bc=100506321043,西武新宿線 下落合駅 9階建 築7年,東京都新宿区下落合１,125000.0,15000.0,125000.0,125000.0,5,1K,30.09,7,9,下落合駅,5,12.00,147844.38,98445.68,507,1447,1,0.11350672642479964
https://suumo.jp/chintai/jnc_000106801487/?bc=100504359177,西武新宿線 下落合駅 地下1地上2階建 築6年,東京都新宿区下落合４,100000.0,10000.0,,,-1,1K,19.82,6,3,下落合駅,4,10.33,147844.38,98445.68,507,1447,1,0.11653751992317724
https://suumo.jp/chintai/jnc_000106562132/?bc=100502487183,メゾンエスポワール下落合,東京都新宿区下落合４,82000.0,3000.0,82000.0,82000.0,1,1K,22.93,19,2,下落合駅,6,11.00,147844.38,98445.68,507,1447,1,0.13220455466705955
https://suumo.jp/chintai/jnc_000106182826/?bc=100499498010,Ｇｒｏｗｃｅｌ下落合,東京都新宿区下落合４,71000.0,4000.0,71000.0,,1,1R,12.59,6,3,下落合駅,3,9.00,147844.38,82826.39,507,879,1,0.09315893223335048
https://suumo.jp/chintai/jnc_000106943644/?bc=100505191782,Ｇｒｏｗｃｅｌ下落合,東京都新宿区下落合４,67000.0,4000.0,67000.0,,-1,1R,11.09,6,3,下落合駅,3,9.00,147844.38,82826.39,507,879,1,0.07692605373173445
https://suumo.jp/chintai/jnc_000105241950/?bc=100493632628,Ｈｘ中落合,東京都新宿区中落合２,74000.0,3000.0,74000.0,74000.0,1,1R,22.0,57,3,下落合駅,8,10.33,147844.38,82826.39,507,879,1,0.05588817574917615
https://suumo.jp/chintai/jnc_000106771781/?bc=100500535786,シーズンフラッツ高田馬場リバーサイド,東京都新宿区高田馬場３,155000.0,10000.0,,,2,1DK,29.1,4,6,下落合駅,7,10.33,147844.38,130743.78,507,402,1,0.15406315713712548
https://suumo.jp/chintai/jnc_000107108177/?bc=100506233648,ＪＲ山手線 高田馬場駅 2階建 築11年,東京都新宿区下落合４,64000.0,5000.0,,,1,1R,9.82,11,2,下落合駅,5,12.33,147844.38,82826.39,507,879,1,0.10224801737649042
https://suumo.jp/chintai/jnc_000107096503/?bc=100506164960,コンフォリア下落合,東京都新宿区中落合２,149000.0,15000.0,149000.0,,1,1LDK,44.93,22,5,下落合駅,3,10.67,147844.38,170377.07,507,811,1,0.07846418257494603
https://suumo.jp/chintai/jnc_000085376963/?bc=100500630322,ＪＲ山手線 高田馬場駅 2階建 築13年,東京都新宿区下落合４,70000.0,,70000.0,70000.0,2,1R,18.0,13,2,下落合駅,3,10.67,147844.38,82826.39,507,879,1,0.10211190765892703
https://suumo.jp/chintai/jnc_000104759809/?bc=100489279178,西武新宿線 下落合駅 3階建 築37年,東京都新宿区中落合２,219000.0,15000.0,219000.0,,1,3LDK,66.65,37,3,下落合駅,6,10.67,147844.38,281205.13,507,156,1,0.009827160935949153
https://suumo.jp/chintai/jnc_000106684038/?bc=100471715667,コンフォリア下落合,東京都新宿区中落合２,154000.0,15000.0,154000.0,,1,1LDK,44.93,22,5,下落合駅,3,10.67,147844.38,170377.07,507,811,1,0.07816493223882753
https://suumo.jp/chintai/jnc_000106038862/?bc=100501716344,コンフォリア下落合,東京都新宿区中落合２,162000.0,15000.0,162000.0,,1,1LDK,44.93,22,5,下落合駅,3,10.67,147844.38,170377.07,507,811,1,0.07816493223882753
https://suumo.jp/chintai/jnc_000103129761/?bc=100498196330,コンフォリア下落合,東京都新宿区中落合２,163000.0,15000.0,163000.0,,1,1LDK,44.93,22,5,下落合駅,3,10.67,147844.38,170377.07,507,811,1,0.07928574350526324
https://suumo.jp/chintai/jnc_000107096504/?bc=100494347917,コンフォリア下落合,東京都新宿区中落合２,176000.0,10000.0,176000.0,,2,1LDK,44.93,22,5,下落合駅,3,10.67,147844.38,170377.07,507,811,1,0.09947696631678282
https://suumo.jp/chintai/jnc_000105527458/?bc=100502024968,コンフォリア下落合,東京都新宿区中落合２,186000.0,10000.0,186000.0,,2,1LDK,44.93,22,5,下落合駅,3,10.67,147844.38,170377.07,507,811,1,0.09494450791730852
https://suumo.jp/chintai/jnc_000106684039/?bc=100505118256,コンフォリア下落合,東京都新宿区中落合２,180000.0,10000.0,180000.0,,2,1LDK,44.93,22,5,下落合駅,3,10.67,147844.38,170377.07,507,811,1,0.09746405669204672
https://suumo.jp/chintai/jnc_000106538825/?bc=100507010856,カーサ中村,東京都新宿区下落合１,170000.0,,170000.0,170000.0,4,1LDK,35.0,38,5,下落合駅,5,12.00,147844.38,170377.07,507,811,1,0.1042630326685442
https://suumo.jp/chintai/jnc_000105917311/?bc=100497480877,ＪＲ山手線 高田馬場駅 2階建 築17年,東京都新宿区高田馬場３,63000.0,5000.0,63000.0,,1,1R,9.29,17,2,下落合駅,5,8.33,147844.38,82826.39,507,879,1,0.09318091597203676
https://suumo.jp/chintai/jnc_000106576476/?bc=100502626478,西武新宿線 下落合駅 7階建 築3年,東京都新宿区上落合１,142000.0,12000.0,142000.0,142000.0,6,1LDK,27.6,3,7,下落合駅,5,6.00,147844.38,170377.07,507,811,1,0.056632321979948885
