title,address,building_age,building_size,stations,nearest_station,distance_to_nearest_station,avg_distance_to_stations,url,rent,management_fee,deposit,key_money,floor,floor_plan,area
ＪＲ中央線 中野駅 3階建 築24年,東京都中野区新井３,築24年,3階建,"ＪＲ中央線/中野駅 歩10分,西武新宿線/沼袋駅 歩8分,西武新宿線/新井薬師前駅 歩9分",沼袋駅,8,9.0,https://suumo.jp/chintai/jnc_000030648763/?bc=100477977486,14.5万円,5000円,14.5万円,14.5万円,1階,2LDK,46.74m2
アークマーク東中野,東京都新宿区北新宿３,築3年,5階建,"ＪＲ中央線/東中野駅 歩5分,東京メトロ東西線/落合駅 歩13分,東京メトロ丸ノ内線/中野坂上駅 歩18分",東中野駅,5,12.0,https://suumo.jp/chintai/jnc_000102324020/?bc=100485494312,12.3万円,15000円,-,-,3階,ワンルーム,25.66m2
アークマーク東中野,東京都新宿区北新宿３,築3年,5階建,"ＪＲ中央線/東中野駅 歩5分,東京メトロ東西線/落合駅 歩13分,東京メトロ丸ノ内線/中野坂上駅 歩18分",東中野駅,5,12.0,https://suumo.jp/chintai/jnc_000103536063/?bc=100482398751,12.6万円,15000円,-,-,5階,1K,25.96m2
コンパルティア東長崎,東京都豊島区南長崎５,築8年,9階建,"西武池袋線/東長崎駅 歩3分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩14分",東長崎駅,3,8.33333333333333,https://suumo.jp/chintai/jnc_000103245180/?bc=100476258099,12.9万円,10000円,12.9万円,-,9階,1LDK,30.79m2
コンパルティア東長崎,東京都豊島区南長崎５,築8年,9階建,"西武池袋線/東長崎駅 歩3分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩14分",東長崎駅,3,8.33333333333333,https://suumo.jp/chintai/jnc_000103324710/?bc=100483713336,13.2万円,10000円,13.2万円,-,9階,1LDK,30.79m2
コンパルティア東長崎,東京都豊島区南長崎５,築8年,9階建,"西武池袋線/東長崎駅 歩3分,都営大江戸線/落合南長崎駅 歩8分,西武池袋線/椎名町駅 歩14分",東長崎駅,3,8.33333333333333,https://suumo.jp/chintai/jnc_000102971670/?bc=100474114229,15.7万円,10000円,15.7万円,-,9階,1LDK,40.44m2
アウルフォレスト,東京都豊島区南長崎１,築6年,6階建,"西武池袋線/椎名町駅 歩3分,東京メトロ副都心線/要町駅 歩14分,都営大江戸線/落合南長崎駅 歩17分",椎名町駅,3,11.3333333333333,https://suumo.jp/chintai/jnc_000104097219/?bc=100483050591,24.4万円,-,24.4万円,48.8万円,4階,2LDK,75.14m2
リバーサイド若葉,東京都中野区松が丘２,築19年,2階建,"西武新宿線/沼袋駅 歩7分,西武新宿線/新井薬師前駅 歩14分,都営大江戸線/新江古田駅 歩17分",沼袋駅,7,12.6666666666667,https://suumo.jp/chintai/jnc_000099353898/?bc=100444344413,4.2万円,1000円,4.2万円,-,1階,ワンルーム,11.04m2
メゾン・ド・パラディ,東京都新宿区下落合２,築42年,5階建,"ＪＲ山手線/目白駅 歩5分,ＪＲ山手線/高田馬場駅 歩9分,西武新宿線/下落合駅 歩19分",目白駅,5,11.0,https://suumo.jp/chintai/jnc_000061658147/?bc=100482265750,5.8万円,-,5.8万円,5.8万円,2階,ワンルーム,13.25m2
グラバー邸,東京都豊島区長崎５,築35年,地下1地上4階建,"西武池袋線/東長崎駅 歩5分,東京メトロ副都心線/千川駅 歩14分,都営大江戸線/落合南長崎駅 歩15分",東長崎駅,5,11.3333333333333,https://suumo.jp/chintai/jnc_000049901374/?bc=100407752170,5.3万円,3000円,5.3万円,5.3万円,1階,ワンルーム,12.5m2
ナカムラビル,東京都中野区新井４,築34年,6階建,"西武新宿線/新井薬師前駅 歩4分,ＪＲ中央線/中野駅 歩16分,西武新宿線/沼袋駅 歩9分",新井薬師前駅,4,9.66666666666667,https://suumo.jp/chintai/jnc_000092881825/?bc=100476780053,18万円,5000円,18万円,18万円,2階,3DK,58.2m2
Charmaine東中野,東京都中野区東中野１,築1年,3階建,"ＪＲ総武線/東中野駅 歩4分,都営大江戸線/東中野駅 歩4分,東京メトロ東西線/落合駅 歩12分",東中野駅,4,6.66666666666667,https://suumo.jp/chintai/jnc_000103792595/?bc=100482096407,10.5万円,2000円,10.5万円,10.5万円,1階,ワンルーム,20.48m2
フォトナ新井薬師前（旧：小久保マンション）,東京都中野区新井５,築56年,5階建,"西武新宿線/新井薬師前駅 歩2分,ＪＲ中央線/中野駅 歩16分,",新井薬師前駅,2,9.0,https://suumo.jp/chintai/jnc_000103558029/?bc=100484787566,9.3万円,7000円,9.3万円,-,3階,2K,36.5m2
フォトナ新井薬師前（旧：小久保マンション）,東京都中野区新井５,築56年,5階建,"西武新宿線/新井薬師前駅 歩2分,ＪＲ中央線/中野駅 歩16分,",新井薬師前駅,2,9.0,https://suumo.jp/chintai/jnc_000104317178/?bc=100475277394,14.5万円,5000円,14.5万円,14.5万円,2階,1LDK,40m2
Ramiuj,東京都中野区江原町１,築7年,3階建,"都営大江戸線/新江古田駅 歩10分,西武池袋線/東長崎駅 歩11分,都営大江戸線/落合南長崎駅 歩13分",新江古田駅,10,11.3333333333333,https://suumo.jp/chintai/jnc_000096563599/?bc=100424547951,11.2万円,3000円,11.2万円,11.2万円,3階,1LDK,35.7m2
Ramiuj,東京都中野区江原町１,築7年,3階建,"都営大江戸線/新江古田駅 歩10分,西武池袋線/東長崎駅 歩11分,都営大江戸線/落合南長崎駅 歩13分",新江古田駅,10,11.3333333333333,https://suumo.jp/chintai/jnc_000103717511/?bc=100480376898,11.6万円,3000円,11.6万円,11.6万円,1階,1LDK,34.76m2
都営大江戸線 新江古田駅 3階建 築7年,東京都中野区江原町１,築7年,3階建,"都営大江戸線/新江古田駅 歩10分,西武池袋線/東長崎駅 歩11分,都営大江戸線/落合南長崎駅 歩13分",新江古田駅,10,11.3333333333333,https://suumo.jp/chintai/jnc_000103723323/?bc=100484070243,11.6万円,3000円,11.6万円,11.6万円,1階,1LDK,34.76m2
ＪＲ中央線 東中野駅 2階建 築8年,東京都中野区中野６,築8年,2階建,"ＪＲ中央線/東中野駅 歩8分,東京メトロ東西線/落合駅 歩10分,ＪＲ総武線/中野駅 歩15分",東中野駅,8,11.0,https://suumo.jp/chintai/jnc_000101208512/?bc=100475369433,6.4万円,4000円,-,-,1階,ワンルーム,10.8m2
ＪＲ中央線 東中野駅 2階建 築8年,東京都中野区中野６,築8年,2階建,"ＪＲ中央線/東中野駅 歩8分,東京メトロ東西線/落合駅 歩10分,ＪＲ総武線/中野駅 歩15分",東中野駅,8,11.0,https://suumo.jp/chintai/jnc_000101390438/?bc=100460743926,6.5万円,4000円,-,6.5万円,1階,ワンルーム,10.8m2
ＪＲ中央線 東中野駅 2階建 築8年,東京都中野区中野６,築8年,2階建,"ＪＲ中央線/東中野駅 歩8分,東京メトロ東西線/落合駅 歩10分,ＪＲ総武線/中野駅 歩15分",東中野駅,8,11.0,https://suumo.jp/chintai/jnc_000098165391/?bc=100434751217,6.8万円,4000円,-,6.8万円,1階,ワンルーム,12.87m2
西武池袋線 椎名町駅 地下1地上4階建 築5年,東京都豊島区南長崎１,築5年,地下1地上4階建,"西武池袋線/椎名町駅 歩3分,西武新宿線/下落合駅 歩12分,西武池袋線/東長崎駅 歩13分",椎名町駅,3,9.33333333333333,https://suumo.jp/chintai/jnc_000100897722/?bc=100485559283,14.3万円,5000円,14.3万円,14.3万円,B1-1階,1LDK,36.24m2
the trias205,東京都中野区沼袋２,新築,地下1地上3階建,"西武新宿線/沼袋駅 歩4分,西武新宿線/新井薬師前駅 歩16分,西武新宿線/野方駅 歩18分",沼袋駅,4,12.6666666666667,https://suumo.jp/chintai/jnc_000104286401/?bc=100484415405,10.8万円,18000円,-,-,B1階,1LDK,26.19m2
the trias205,東京都中野区沼袋２,新築,地下1地上3階建,"西武新宿線/沼袋駅 歩4分,西武新宿線/新井薬師前駅 歩16分,西武新宿線/野方駅 歩18分",沼袋駅,4,12.6666666666667,https://suumo.jp/chintai/jnc_000104482952/?bc=100486015103,10.8万円,18000円,-,-,1階,1LDK,25.56m2
the trias205,東京都中野区沼袋２,新築,地下1地上3階建,"西武新宿線/沼袋駅 歩4分,西武新宿線/新井薬師前駅 歩16分,西武新宿線/野方駅 歩18分",沼袋駅,4,12.6666666666667,https://suumo.jp/chintai/jnc_000102986869/?bc=100474017635,10.9万円,18000円,-,-,1階,1LDK,26.19m2
the trias205,東京都中野区沼袋２,新築,地下1地上3階建,"西武新宿線/沼袋駅 歩4分,西武新宿線/新井薬師前駅 歩16分,西武新宿線/野方駅 歩18分",沼袋駅,4,12.6666666666667,https://suumo.jp/chintai/jnc_000104286402/?bc=100484416510,11.2万円,18000円,-,-,3階,1K,26.19m2
the trias205,東京都中野区沼袋２,新築,地下1地上3階建,"西武新宿線/沼袋駅 歩4分,西武新宿線/新井薬師前駅 歩16分,西武新宿線/野方駅 歩18分",沼袋駅,4,12.6666666666667,https://suumo.jp/chintai/jnc_000102986868/?bc=100474017634,14.7万円,18000円,-,-,B1階,2LDK,39.48m2
the trias205,東京都中野区沼袋２,新築,地下1地上3階建,"西武新宿線/沼袋駅 歩4分,西武新宿線/新井薬師前駅 歩16分,西武新宿線/野方駅 歩18分",沼袋駅,4,12.6666666666667,https://suumo.jp/chintai/jnc_000104482953/?bc=100486015489,14.7万円,18000円,-,-,1階,1K,37.17m2
the trias205,東京都中野区沼袋２,新築,地下1地上3階建,"西武新宿線/沼袋駅 歩4分,西武新宿線/新井薬師前駅 歩16分,西武新宿線/野方駅 歩18分",沼袋駅,4,12.6666666666667,https://suumo.jp/chintai/jnc_000104286400/?bc=100484413783,15万円,18000円,-,-,B1階,2LDK,40.24m2
the trias205,東京都中野区沼袋２,新築,地下1地上3階建,"西武新宿線/沼袋駅 歩4分,西武新宿線/新井薬師前駅 歩16分,西武新宿線/野方駅 歩18分",沼袋駅,4,12.6666666666667,https://suumo.jp/chintai/jnc_000104482954/?bc=100486015695,16.1万円,18000円,-,-,2階,1K,41.78m2
メゾンクレール,東京都豊島区目白５,築46年,3階建,"西武池袋線/椎名町駅 歩7分,西武新宿線/下落合駅 歩12分,ＪＲ山手線/目白駅 歩15分",椎名町駅,7,11.3333333333333,https://suumo.jp/chintai/jnc_000104256681/?bc=100484129985,6万円,5000円,6万円,-,2階,ワンルーム,20.28m2
アイコート東長崎,東京都豊島区長崎４,築25年,3階建,"西武池袋線/東長崎駅 歩3分,都営大江戸線/落合南長崎駅 歩10分,西武池袋線/椎名町駅 歩11分",東長崎駅,3,8.0,https://suumo.jp/chintai/jnc_000104203062/?bc=100483950300,5.5万円,4000円,-,-,3階,ワンルーム,17.39m2
アイコート東長崎,東京都豊島区長崎４,築25年,3階建,"西武池袋線/東長崎駅 歩3分,都営大江戸線/落合南長崎駅 歩10分,西武池袋線/椎名町駅 歩11分",東長崎駅,3,8.0,https://suumo.jp/chintai/jnc_000045067274/?bc=100483904150,5.5万円,6000円,-,-,3階,ワンルーム,17.39m2
西武池袋線 東長崎駅 3階建 築25年,東京都豊島区長崎４,築25年,3階建,"西武池袋線/東長崎駅 歩3分,都営大江戸線/落合南長崎駅 歩10分,西武池袋線/椎名町駅 歩11分",東長崎駅,3,8.0,https://suumo.jp/chintai/jnc_000104483091/?bc=100485189290,5.5万円,6000円,-,-,3階,ワンルーム,17.39m2
メゾン トレフル,東京都新宿区西落合３,築12年,2階建,"都営大江戸線/落合南長崎駅 歩4分,西武池袋線/東長崎駅 歩10分,",落合南長崎駅,4,7.0,https://suumo.jp/chintai/jnc_000104229488/?bc=100470372632,16万円,5000円,16万円,-,1-2階,1LDK,59.34m2
ステージファースト中野駅前,東京都中野区中野２,築20年,8階建,"ＪＲ中央線/中野駅 歩4分,東京メトロ丸ノ内線/新中野駅 歩12分,西武新宿線/新井薬師前駅 歩23分",中野駅,4,13.0,https://suumo.jp/chintai/jnc_000104076686/?bc=100483409244,14.3万円,5000円,14.3万円,14.3万円,8階,ワンルーム,29.56m2
ロシェ沼袋,東京都中野区沼袋２,築14年,3階建,"西武新宿線/沼袋駅 歩5分,西武新宿線/新井薬師前駅 歩15分,ＪＲ中央線/中野駅 歩25分",沼袋駅,5,15.0,https://suumo.jp/chintai/jnc_000103060677/?bc=100482550805,12.99万円,8000円,12.99万円,12.99万円,3階,1LDK,41.11m2
FUKUMOTO BLD,東京都中野区上高田２,築47年,3階建,"西武新宿線/新井薬師前駅 歩6分,ＪＲ中央線/中野駅 歩16分,都営大江戸線/東中野駅 歩17分",新井薬師前駅,6,13.0,https://suumo.jp/chintai/jnc_000104474371/?bc=100485962283,8.5万円,-,8.5万円,8.5万円,2階,ワンルーム,32m2
Ｌｕｍｉｎｏｕｓ東長崎,東京都豊島区南長崎６,新築,2階建,"西武池袋線/東長崎駅 歩3分,都営大江戸線/落合南長崎駅 歩12分,東京メトロ副都心線/千川駅 歩21分",東長崎駅,3,12.0,https://suumo.jp/chintai/jnc_000103078604/?bc=100474748296,14.5万円,3000円,14.5万円,14.5万円,1階,1LDK,43.47m2
Ｌｕｍｉｎｏｕｓ東長崎,東京都豊島区南長崎６,新築,2階建,"西武池袋線/東長崎駅 歩3分,都営大江戸線/落合南長崎駅 歩12分,東京メトロ副都心線/千川駅 歩21分",東長崎駅,3,12.0,https://suumo.jp/chintai/jnc_000103078605/?bc=100483378525,16.2万円,3000円,16.2万円,16.2万円,2階,1LDK,52.17m2
西武新宿線 沼袋駅 3階建 築27年,東京都中野区沼袋１,築27年,3階建,"西武新宿線/沼袋駅 歩5分,西武新宿線/新井薬師前駅 歩10分,ＪＲ中央線/中野駅 歩22分",沼袋駅,5,12.3333333333333,https://suumo.jp/chintai/jnc_000104117709/?bc=100483084425,5.2万円,3000円,5.2万円,-,2階,ワンルーム,14.77m2
西武新宿線 沼袋駅 3階建 築27年,東京都中野区沼袋１,築27年,3階建,"西武新宿線/沼袋駅 歩5分,西武新宿線/新井薬師前駅 歩10分,ＪＲ中央線/中野駅 歩22分",沼袋駅,5,12.3333333333333,https://suumo.jp/chintai/jnc_000104117708/?bc=100483084422,5.3万円,3000円,5.3万円,-,2階,ワンルーム,13.2m2
西武新宿線 沼袋駅 3階建 築27年,東京都中野区沼袋１,築27年,3階建,"西武新宿線/沼袋駅 歩5分,西武新宿線/新井薬師前駅 歩10分,ＪＲ中央線/中野駅 歩22分",沼袋駅,5,12.3333333333333,https://suumo.jp/chintai/jnc_000104378965/?bc=100485158175,5.8万円,-,5.8万円,-,3階,ワンルーム,15.18m2
ハイツベルキャビン,東京都中野区上高田２,築36年,2階建,"西武新宿線/新井薬師前駅 歩6分,ＪＲ総武線/中野駅 歩13分,西武新宿線/沼袋駅 歩14分",新井薬師前駅,6,11.0,https://suumo.jp/chintai/jnc_000104368672/?bc=100485069252,6.3万円,2000円,6.3万円,6.3万円,2階,ワンルーム,22.36m2
グラン・タヱ,東京都中野区沼袋２,築11年,3階建,"西武新宿線/沼袋駅 歩3分,西武新宿線/新井薬師前駅 歩12分,西武新宿線/野方駅 歩5分",沼袋駅,3,6.66666666666667,https://suumo.jp/chintai/jnc_000103909147/?bc=100481521645,10.6万円,4000円,10.6万円,10.6万円,1階,1LDK,33.25m2
グラン・タヱ,東京都中野区沼袋２,築11年,3階建,"西武新宿線/沼袋駅 歩3分,西武新宿線/新井薬師前駅 歩12分,西武新宿線/野方駅 歩5分",沼袋駅,3,6.66666666666667,https://suumo.jp/chintai/jnc_000102641812/?bc=100480465880,12.4万円,4000円,12.4万円,12.4万円,1階,1LDK,38.25m2
西武新宿線 沼袋駅 3階建 築11年,東京都中野区沼袋２,築11年,3階建,"西武新宿線/沼袋駅 歩3分,西武新宿線/新井薬師前駅 歩12分,西武新宿線/野方駅 歩5分",沼袋駅,3,6.66666666666667,https://suumo.jp/chintai/jnc_000104086235/?bc=100483721050,10.6万円,4000円,10.6万円,10.6万円,1階,1LDK,33.25m2
西武新宿線 沼袋駅 3階建 築11年,東京都中野区沼袋２,築11年,3階建,"西武新宿線/沼袋駅 歩3分,西武新宿線/新井薬師前駅 歩12分,西武新宿線/野方駅 歩5分",沼袋駅,3,6.66666666666667,https://suumo.jp/chintai/jnc_000103032330/?bc=100484600560,12.4万円,4000円,12.4万円,12.4万円,1階,1LDK,38.25m2
パークフロント中野新井薬師,東京都中野区新井５,築25年,14階建,"西武新宿線/新井薬師前駅 歩7分,ＪＲ中央線/中野駅 歩15分,西武新宿線/沼袋駅 歩6分",沼袋駅,6,9.33333333333333,https://suumo.jp/chintai/jnc_000102936795/?bc=100473570361,22.2万円,8000円,22.2万円,22.2万円,14階,2LDK,57.26m2
ＪＲ中央線 中野駅 9階建 築3年,東京都中野区新井１,築3年,9階建,"ＪＲ中央線/中野駅 歩9分,西武新宿線/新井薬師前駅 歩8分,",新井薬師前駅,8,8.5,https://suumo.jp/chintai/jnc_000102238883/?bc=100480750836,14.3万円,10000円,-,-,2階,ワンルーム,25.27m2
ＪＲ中央線 中野駅 9階建 築3年,東京都中野区新井１,築3年,9階建,"ＪＲ中央線/中野駅 歩9分,西武新宿線/新井薬師前駅 歩8分,",新井薬師前駅,8,8.5,https://suumo.jp/chintai/jnc_000103440539/?bc=100477725917,15.2万円,10000円,-,-,3階,ワンルーム,25.27m2
ＪＲ中央線 中野駅 9階建 築3年,東京都中野区新井１,築3年,9階建,"ＪＲ中央線/中野駅 歩9分,西武新宿線/新井薬師前駅 歩8分,",新井薬師前駅,8,8.5,https://suumo.jp/chintai/jnc_000104117671/?bc=100483353317,15.8万円,12000円,-,-,6階,ワンルーム,28.11m2
南長崎ヴィレッヂ,東京都豊島区南長崎５,築34年,2階建,"西武池袋線/東長崎駅 歩4分,都営大江戸線/落合南長崎駅 歩7分,都営大江戸線/新江古田駅 歩15分",東長崎駅,4,8.66666666666667,https://suumo.jp/chintai/jnc_000103864860/?bc=100485500848,5.2万円,2000円,5.2万円,-,2階,ワンルーム,12.04m2
南長崎ヴィレッヂ,東京都豊島区南長崎５,築34年,2階建,"西武池袋線/東長崎駅 歩4分,都営大江戸線/落合南長崎駅 歩7分,都営大江戸線/新江古田駅 歩15分",東長崎駅,4,8.66666666666667,https://suumo.jp/chintai/jnc_000103873959/?bc=100481921050,5.4万円,2000円,5.4万円,-,1階,ワンルーム,13.31m2
Cアーバンプレイス中野坂上IIIＢ,東京都中野区東中野２,築13年,2階建,"ＪＲ中央線/東中野駅 歩4分,東京メトロ丸ノ内線/中野坂上駅 歩9分,東京メトロ東西線/落合駅 歩9分",東中野駅,4,7.33333333333333,https://suumo.jp/chintai/jnc_000100327701/?bc=100471242049,5.6万円,3000円,-,-,1階,ワンルーム,10.3m2
トモイエレジデンス中野,東京都中野区江古田２,築5年,2階建,"西武新宿線/沼袋駅 歩11分,都営大江戸線/新江古田駅 歩14分,西武新宿線/新井薬師前駅 歩20分",沼袋駅,11,15.0,https://suumo.jp/chintai/jnc_000102688108/?bc=100472369372,6.7万円,5000円,6.7万円,6.7万円,1階,1K,12.52m2
トモイエレジデンス中野,東京都中野区江古田２,築5年,2階建,"西武新宿線/沼袋駅 歩11分,都営大江戸線/新江古田駅 歩14分,西武新宿線/新井薬師前駅 歩20分",沼袋駅,11,15.0,https://suumo.jp/chintai/jnc_000104341746/?bc=100485216894,6.9万円,5000円,6.9万円,6.9万円,1階,1K,14.9m2
トモイエレジデンス中野,東京都中野区江古田２,築5年,2階建,"西武新宿線/沼袋駅 歩11分,都営大江戸線/新江古田駅 歩14分,西武新宿線/新井薬師前駅 歩20分",沼袋駅,11,15.0,https://suumo.jp/chintai/jnc_000104378952/?bc=100485191847,6.9万円,5000円,6.9万円,6.9万円,1階,1K,14.9m2
エスペラントメント,東京都豊島区南長崎５,築39年,2階建,"西武池袋線/東長崎駅 歩4分,都営大江戸線/落合南長崎駅 歩7分,西武池袋線/椎名町駅 歩15分",東長崎駅,4,8.66666666666667,https://suumo.jp/chintai/jnc_000104426447/?bc=100486119344,5.3万円,5000円,-,-,1階,1K,16.91m2
エスペラントメント,東京都豊島区南長崎５,築39年,2階建,"西武池袋線/東長崎駅 歩4分,都営大江戸線/落合南長崎駅 歩7分,西武池袋線/椎名町駅 歩15分",東長崎駅,4,8.66666666666667,https://suumo.jp/chintai/jnc_000104272254/?bc=100485429602,5.8万円,5000円,-,-,1階,ワンルーム,17m2
西武新宿線 沼袋駅 2階建 築17年,東京都中野区沼袋４,築17年,2階建,"西武新宿線/沼袋駅 歩9分,西武新宿線/野方駅 歩11分,西武新宿線/新井薬師前駅 歩22分",沼袋駅,9,14.0,https://suumo.jp/chintai/jnc_000052191659/?bc=100473970859,5万円,5000円,-,-,1階,ワンルーム,13.5m2
シエスタルイス,東京都中野区沼袋４,築17年,2階建,"西武新宿線/沼袋駅 歩9分,西武新宿線/野方駅 歩11分,西武新宿線/新井薬師前駅 歩22分",沼袋駅,9,14.0,https://suumo.jp/chintai/jnc_000053958634/?bc=100471610963,5万円,5000円,-,-,1階,ワンルーム,13.5m2
ケーズポート,東京都中野区新井１,築24年,8階建,"ＪＲ中央線/中野駅 歩9分,西武新宿線/新井薬師前駅 歩13分,東京メトロ丸ノ内線/新中野駅 歩24分",中野駅,9,15.3333333333333,https://suumo.jp/chintai/jnc_000025535767/?bc=100476312772,9.8万円,-,9.8万円,9.8万円,3階,ワンルーム,29.06m2
クライムヒルズ,東京都中野区東中野１,築37年,2階建,"ＪＲ中央線/東中野駅 歩6分,東京メトロ丸ノ内線/中野坂上駅 歩9分,東京メトロ東西線/落合駅 歩14分",東中野駅,6,9.66666666666667,https://suumo.jp/chintai/jnc_000089638262/?bc=100483505071,17.3万円,5000円,17.3万円,17.3万円,2階,2LDK,50.31m2
クライムヒルズ,東京都中野区東中野１,築37年,2階建,"ＪＲ中央線/東中野駅 歩6分,東京メトロ丸ノ内線/中野坂上駅 歩9分,東京メトロ東西線/落合駅 歩14分",東中野駅,6,9.66666666666667,https://suumo.jp/chintai/jnc_000089638261/?bc=100482531184,17.3万円,5000円,17.3万円,17.3万円,2階,2LDK,50.31m2
ＪＲ中央線 東中野駅 2階建 築37年,東京都中野区東中野１,築37年,2階建,"ＪＲ中央線/東中野駅 歩6分,東京メトロ丸ノ内線/中野坂上駅 歩11分,東京メトロ東西線/落合駅 歩16分",東中野駅,6,11.0,https://suumo.jp/chintai/jnc_000089708251/?bc=100482469058,17.3万円,5000円,17.3万円,17.3万円,2階,2LDK,50.31m2
第２富士ビル,東京都中野区新井５,築39年,4階建,"西武新宿線/新井薬師前駅 歩3分,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/中野駅 歩15分",新井薬師前駅,3,11.0,https://suumo.jp/chintai/jnc_000104357191/?bc=100454763974,9.5万円,-,9.5万円,9.5万円,4階,ワンルーム,18.67m2
ハーモニーテラス落合,東京都中野区上高田１,築4年,2階建,"東京メトロ東西線/落合駅 歩3分,ＪＲ中央線/東中野駅 歩8分,ＪＲ中央線/中野駅 歩23分",落合駅,3,11.3333333333333,https://suumo.jp/chintai/jnc_000104044391/?bc=100482489520,6.5万円,4000円,-,6.5万円,2階,ワンルーム,11.88m2
アーバンプレイス沼袋VＢ,東京都中野区江古田２,築17年,2階建,"西武新宿線/沼袋駅 歩9分,都営大江戸線/新江古田駅 歩14分,西武新宿線/新井薬師前駅 歩17分",沼袋駅,9,13.3333333333333,https://suumo.jp/chintai/jnc_000103743337/?bc=100397115290,4.7万円,5000円,-,-,1階,ワンルーム,10.87m2
ピュアメゾン,東京都中野区江原町１,築7年,2階建,"都営大江戸線/新江古田駅 歩10分,西武池袋線/東長崎駅 歩13分,都営大江戸線/落合南長崎駅 歩15分",新江古田駅,10,12.6666666666667,https://suumo.jp/chintai/jnc_000103903833/?bc=100481718056,14万円,3000円,14万円,28万円,2階,1LDK,50.69m2
ピュアメゾン,東京都中野区江原町１,築7年,2階建,"都営大江戸線/新江古田駅 歩10分,西武池袋線/東長崎駅 歩13分,都営大江戸線/落合南長崎駅 歩15分",新江古田駅,10,12.6666666666667,https://suumo.jp/chintai/jnc_000103929256/?bc=100482679308,14万円,3000円,14万円,28万円,1-2階,1LDK,50.69m2
サンハイツ,東京都豊島区南長崎２,築36年,2階建,"西武池袋線/椎名町駅 歩9分,都営大江戸線/落合南長崎駅 歩11分,",椎名町駅,9,10.0,https://suumo.jp/chintai/jnc_000103183075/?bc=100475718156,4.9万円,3000円,-,-,1階,ワンルーム,15.5m2
ＪＲ中央線 中野駅 8階建 築25年,東京都中野区中央４,築25年,8階建,"ＪＲ中央線/中野駅 歩3分,東京メトロ丸ノ内線/新中野駅 歩6分,西武新宿線/新井薬師前駅 歩20分",中野駅,3,9.66666666666667,https://suumo.jp/chintai/jnc_000104363638/?bc=100485046629,8万円,8000円,8万円,-,6階,ワンルーム,20.37m2
アーバンプレイス中野IVB,東京都中野区上高田３,築17年,2階建,"西武新宿線/新井薬師前駅 歩3分,ＪＲ中央線/中野駅 歩16分,西武新宿線/沼袋駅 歩12分",新井薬師前駅,3,10.3333333333333,https://suumo.jp/chintai/jnc_000104519160/?bc=100485535974,4.65万円,-,4.65万円,4.65万円,1階,ワンルーム,10.72m2
ASTILE高田馬場,東京都新宿区高田馬場３,築1年,5階建,"ＪＲ山手線/高田馬場駅 歩7分,西武新宿線/高田馬場駅 歩8分,西武新宿線/下落合駅 歩8分",高田馬場駅,7,7.66666666666667,https://suumo.jp/chintai/jnc_000098443330/?bc=100483486519,20.6万円,20000円,20.6万円,-,4階,1LDK,42.48m2
ASTILE高田馬場,東京都新宿区高田馬場３,築1年,5階建,"ＪＲ山手線/高田馬場駅 歩7分,西武新宿線/高田馬場駅 歩8分,西武新宿線/下落合駅 歩8分",高田馬場駅,7,7.66666666666667,https://suumo.jp/chintai/jnc_000104148223/?bc=100483485623,21万円,20000円,21万円,-,4階,1LDK,41.4m2
ＪＲ中央線 中野駅 4階建 築54年,東京都中野区中野５,築54年,4階建,"ＪＲ中央線/中野駅 歩6分,西武新宿線/新井薬師前駅 歩13分,東京メトロ丸ノ内線/新中野駅 歩23分",中野駅,6,14.0,https://suumo.jp/chintai/jnc_000103873801/?bc=100481334602,9.3万円,9000円,9.3万円,9.3万円,3階,1K,24.71m2
ＪＲ中央線 中野駅 4階建 築54年,東京都中野区中野５,築54年,4階建,"ＪＲ中央線/中野駅 歩6分,西武新宿線/新井薬師前駅 歩13分,東京メトロ丸ノ内線/新中野駅 歩23分",中野駅,6,14.0,https://suumo.jp/chintai/jnc_000103883950/?bc=100481334603,19万円,9000円,19万円,19万円,2階,2LDK,52.73m2
ＢＰナカノ,東京都中野区上高田１,築3年,2階建,"都営大江戸線/東中野駅 歩10分,ＪＲ中央線/東中野駅 歩10分,東京メトロ東西線/落合駅 歩10分",東中野駅,10,10.0,https://suumo.jp/chintai/jnc_000104406901/?bc=100485403226,8.2万円,3000円,-,-,2階,ワンルーム,16.08m2
フレンシア椎名町,東京都豊島区長崎１,築8年,12階建,"西武池袋線/椎名町駅 歩2分,東京メトロ有楽町線/要町駅 歩13分,都営大江戸線/落合南長崎駅 歩17分",椎名町駅,2,10.6666666666667,https://suumo.jp/chintai/jnc_000104474538/?bc=100485975403,14.5万円,6000円,14.5万円,14.5万円,2階,1LDK,32.45m2
フレンシア椎名町,東京都豊島区長崎１,築8年,12階建,"西武池袋線/椎名町駅 歩2分,東京メトロ有楽町線/要町駅 歩13分,都営大江戸線/落合南長崎駅 歩17分",椎名町駅,2,10.6666666666667,https://suumo.jp/chintai/jnc_000104286533/?bc=100484472808,14.8万円,6000円,14.8万円,14.8万円,4階,1LDK,32.45m2
